date,news_sentiment_1d_raw,news_sentiment_chg_1d_raw,news_topic_intensity_MacroRF_raw,news_topic_intensity_MonetaryPolicyRF_raw,news_topic_intensity_GeopoliticsSanctions_raw,news_topic_intensity_OilGasEnergy_raw,news_topic_intensity_FiscalPolicyCorp_raw,news_topic_focus_shift_1d_raw,news_topic_entropy_1d_raw,_topic_vector_internal
2022-07-08,-0.10000,-0.10000,0.25000,0.20000,0.40000,0.35000,0.20000,0.00021,2.26231,"[np.float64(0.25), np.float64(0.2), np.float64(0.4), np.float64(0.35), np.float64(0.2)]"
2022-07-09,-0.10000,0.00000,0.11000,0.11000,0.11000,0.11000,0.11000,0.03961,2.32193,"[np.float64(0.11), np.float64(0.11), np.float64(0.11), np.float64(0.11), np.float64(0.11)]"
2022-07-10,-0.20000,-0.10000,0.15000,0.05000,0.20000,0.20000,0.10000,0.07687,2.18201,"[np.float64(0.15), np.float64(0.05), np.float64(0.2), np.float64(0.2), np.float64(0.1)]"
2022-07-11,-0.15000,0.05000,0.12000,0.10000,0.20000,0.25000,0.13000,0.02019,2.23593,"[np.float64(0.12), np.float64(0.1), np.float64(0.2), np.float64(0.25), np.float64(0.13)]"
2022-07-12,-0.15000,0.00000,0.25000,0.20000,0.30000,0.35000,0.20000,0.01080,2.28617,"[np.float64(0.25), np.float64(0.2), np.float64(0.3), np.float64(0.35), np.float64(0.2)]"
2022-07-13,-0.10000,0.05000,0.15000,0.05000,0.25000,0.40000,0.10000,0.06564,2.01822,"[np.float64(0.15), np.float64(0.05), np.float64(0.25), np.float64(0.4), np.float64(0.1)]"
2022-07-14,-0.20000,-0.10000,0.18000,0.12000,0.25000,0.20000,0.25000,0.14146,2.27676,"[np.float64(0.18), np.float64(0.12), np.float64(0.25), np.float64(0.2), np.float64(0.25)]"
2022-07-15,0.00000,0.20000,0.15000,0.05000,0.20000,0.25000,0.35000,0.04176,2.12113,"[np.float64(0.15), np.float64(0.05), np.float64(0.2), np.float64(0.25), np.float64(0.35)]"
2022-07-16,-0.15000,-0.15000,0.25000,0.10000,0.35000,0.30000,0.20000,0.09663,2.21951,"[np.float64(0.25), np.float64(0.1), np.float64(0.35), np.float64(0.3), np.float64(0.2)]"
2022-07-17,-0.10000,0.05000,0.20000,0.10000,0.30000,0.25000,0.15000,0.00154,2.22821,"[np.float64(0.2), np.float64(0.1), np.float64(0.3), np.float64(0.25), np.float64(0.15)]"
2022-07-18,-0.20000,-0.10000,0.18000,0.08000,0.27000,0.29000,0.18000,0.00924,2.21005,"[np.float64(0.18), np.float64(0.08), np.float64(0.27), np.float64(0.29), np.float64(0.18)]"
2022-07-19,-0.15000,0.05000,0.18000,0.09000,0.28000,0.27000,0.23000,0.00595,2.23217,"[np.float64(0.18), np.float64(0.09), np.float64(0.28), np.float64(0.27), np.float64(0.23)]"
2022-07-20,-0.12000,0.03000,0.21000,0.15000,0.31000,0.42000,0.26000,0.01321,2.23896,"[np.float64(0.21), np.float64(0.15), np.float64(0.31), np.float64(0.42), np.float64(0.26)]"
2022-07-21,-0.18000,-0.06000,0.22000,0.13000,0.35000,0.38000,0.29000,0.00552,2.23642,"[np.float64(0.22), np.float64(0.13), np.float64(0.35), np.float64(0.38), np.float64(0.29)]"
2022-07-22,-0.25000,-0.07000,0.28000,0.20000,0.25000,0.18000,0.21000,0.07010,2.30344,"[np.float64(0.28), np.float64(0.2), np.float64(0.25), np.float64(0.18), np.float64(0.21)]"
2022-07-23,-0.15000,0.10000,0.12000,0.18000,0.25000,0.20000,0.15000,0.05083,2.27834,"[np.float64(0.12), np.float64(0.18), np.float64(0.25), np.float64(0.2), np.float64(0.15)]"
2022-07-24,-0.10000,0.05000,0.15000,0.10000,0.35000,0.25000,0.10000,0.04653,2.14182,"[np.float64(0.15), np.float64(0.1), np.float64(0.35), np.float64(0.25), np.float64(0.1)]"
2022-07-25,-0.08000,0.02000,0.18000,0.15000,0.25000,0.28000,0.14000,0.03554,2.26718,"[np.float64(0.18), np.float64(0.15), np.float64(0.25), np.float64(0.28), np.float64(0.14)]"
2022-07-26,-0.25000,-0.17000,0.10000,0.05000,0.20000,0.45000,0.20000,0.08957,1.99546,"[np.float64(0.1), np.float64(0.05), np.float64(0.2), np.float64(0.45), np.float64(0.2)]"
2022-07-27,-0.12000,0.13000,0.15000,0.08000,0.22000,0.30000,0.25000,0.04750,2.20372,"[np.float64(0.15), np.float64(0.08), np.float64(0.22), np.float64(0.3), np.float64(0.25)]"
2022-07-28,-0.28000,-0.16000,0.25000,0.07000,0.35000,0.20000,0.13000,0.10728,2.14569,"[np.float64(0.25), np.float64(0.07), np.float64(0.35), np.float64(0.2), np.float64(0.13)]"
2022-07-29,-0.15000,0.13000,0.18000,0.12000,0.28000,0.32000,0.10000,0.05681,2.18482,"[np.float64(0.18), np.float64(0.12), np.float64(0.28), np.float64(0.32), np.float64(0.1)]"
2022-07-30,-0.10000,0.05000,0.15000,0.05000,0.30000,0.30000,0.20000,0.03428,2.13321,"[np.float64(0.15), np.float64(0.05), np.float64(0.3), np.float64(0.3), np.float64(0.2)]"
2022-07-31,-0.20000,-0.10000,0.10000,0.05000,0.35000,0.30000,0.20000,0.00904,2.06387,"[np.float64(0.1), np.float64(0.05), np.float64(0.35), np.float64(0.3), np.float64(0.2)]"
2022-08-01,-0.25000,-0.05000,0.25000,0.20000,0.40000,0.40000,0.30000,0.03671,2.27292,"[np.float64(0.25), np.float64(0.2), np.float64(0.4), np.float64(0.4), np.float64(0.3)]"
2022-08-02,-0.15000,0.10000,0.20000,0.10000,0.35000,0.40000,0.30000,0.01145,2.19336,"[np.float64(0.2), np.float64(0.1), np.float64(0.35), np.float64(0.4), np.float64(0.3)]"
2022-08-03,-0.50000,-0.35000,0.10000,0.05000,0.30000,0.40000,0.15000,0.03460,2.00869,"[np.float64(0.1), np.float64(0.05), np.float64(0.3), np.float64(0.4), np.float64(0.15)]"
2022-08-04,-0.10000,0.40000,0.15000,0.10000,0.25000,0.20000,0.30000,0.13122,2.22821,"[np.float64(0.15), np.float64(0.1), np.float64(0.25), np.float64(0.2), np.float64(0.3)]"
2022-08-05,-0.25000,-0.15000,0.20000,0.15000,0.40000,0.35000,0.20000,0.06565,2.22327,"[np.float64(0.2), np.float64(0.15), np.float64(0.4), np.float64(0.35), np.float64(0.2)]"
2022-08-06,-0.15000,0.10000,0.05000,0.00000,0.35000,0.15000,0.10000,0.09644,1.66918,"[np.float64(0.05), np.float64(0.0), np.float64(0.35), np.float64(0.15), np.float64(0.1)]"
2022-08-07,-0.20000,-0.05000,0.15000,0.10000,0.30000,0.25000,0.10000,0.08702,2.17691,"[np.float64(0.15), np.float64(0.1), np.float64(0.3), np.float64(0.25), np.float64(0.1)]"
2022-08-08,-0.05000,0.15000,0.12000,0.08000,0.25000,0.20000,0.15000,0.01551,2.21995,"[np.float64(0.12), np.float64(0.08), np.float64(0.25), np.float64(0.2), np.float64(0.15)]"
2022-08-09,-0.15000,-0.10000,0.25000,0.15000,0.40000,0.20000,0.20000,0.02610,2.23644,"[np.float64(0.25), np.float64(0.15), np.float64(0.4), np.float64(0.2), np.float64(0.2)]"
2022-08-10,-0.08000,0.07000,0.18000,0.12000,0.32000,0.28000,0.25000,0.03275,2.24740,"[np.float64(0.18), np.float64(0.12), np.float64(0.32), np.float64(0.28), np.float64(0.25)]"
2022-08-11,-0.20000,-0.12000,0.20000,0.10000,0.30000,0.25000,0.15000,0.01560,2.22821,"[np.float64(0.2), np.float64(0.1), np.float64(0.3), np.float64(0.25), np.float64(0.15)]"
2022-08-12,-0.05000,0.15000,0.15000,0.10000,0.25000,0.20000,0.20000,0.01729,2.26078,"[np.float64(0.15), np.float64(0.1), np.float64(0.25), np.float64(0.2), np.float64(0.2)]"
2022-08-13,0.03000,0.08000,0.25000,0.15000,0.30000,0.25000,0.05000,0.08509,2.14773,"[np.float64(0.25), np.float64(0.15), np.float64(0.3), np.float64(0.25), np.float64(0.05)]"
2022-08-14,-0.08000,-0.11000,0.27000,0.00000,0.18000,0.18000,0.36000,0.27156,1.93626,"[np.float64(0.27), np.float64(0.0), np.float64(0.18), np.float64(0.18), np.float64(0.36)]"
2022-08-15,-0.25000,-0.17000,0.20000,0.05000,0.25000,0.30000,0.20000,0.10226,2.16596,"[np.float64(0.2), np.float64(0.05), np.float64(0.25), np.float64(0.3), np.float64(0.2)]"
2022-08-16,-0.10000,0.15000,0.15000,0.05000,0.20000,0.30000,0.30000,0.03104,2.13321,"[np.float64(0.15), np.float64(0.05), np.float64(0.2), np.float64(0.3), np.float64(0.3)]"
2022-08-17,-0.15000,-0.05000,0.25000,0.05000,0.35000,0.25000,0.20000,0.08085,2.14712,"[np.float64(0.25), np.float64(0.05), np.float64(0.35), np.float64(0.25), np.float64(0.2)]"
2022-08-18,-0.05000,0.10000,0.20000,0.15000,0.20000,0.20000,0.25000,0.06695,2.30370,"[np.float64(0.2), np.float64(0.15), np.float64(0.2), np.float64(0.2), np.float64(0.25)]"
2022-08-19,-0.20000,-0.15000,0.20000,0.10000,0.20000,0.30000,0.20000,0.03469,2.24644,"[np.float64(0.2), np.float64(0.1), np.float64(0.2), np.float64(0.3), np.float64(0.2)]"
2022-08-20,0.00000,0.20000,0.10000,0.10000,0.30000,0.25000,0.25000,0.05443,2.18548,"[np.float64(0.1), np.float64(0.1), np.float64(0.3), np.float64(0.25), np.float64(0.25)]"
2022-08-21,-0.05000,-0.05000,0.25000,0.15000,0.35000,0.40000,0.20000,0.04671,2.23578,"[np.float64(0.25), np.float64(0.15), np.float64(0.35), np.float64(0.4), np.float64(0.2)]"
2022-08-22,-0.05000,0.00000,0.15000,0.10000,0.35000,0.40000,0.25000,0.01839,2.16322,"[np.float64(0.15), np.float64(0.1), np.float64(0.35), np.float64(0.4), np.float64(0.25)]"
2022-08-23,-0.10000,-0.05000,0.20000,0.10000,0.25000,0.35000,0.10000,0.03820,2.15887,"[np.float64(0.2), np.float64(0.1), np.float64(0.25), np.float64(0.35), np.float64(0.1)]"
2022-08-24,-0.12000,-0.02000,0.18000,0.15000,0.28000,0.22000,0.17000,0.05349,2.28523,"[np.float64(0.18), np.float64(0.15), np.float64(0.28), np.float64(0.22), np.float64(0.17)]"
2022-08-25,-0.15000,-0.03000,0.25000,0.12000,0.32000,0.28000,0.23000,0.00961,2.25886,"[np.float64(0.25), np.float64(0.12), np.float64(0.32), np.float64(0.28), np.float64(0.23)]"
2022-08-26,-0.08000,0.07000,0.14000,0.06000,0.18000,0.25000,0.19000,0.02444,2.20294,"[np.float64(0.14), np.float64(0.06), np.float64(0.18), np.float64(0.25), np.float64(0.19)]"
2022-08-27,-0.20000,-0.12000,0.15000,0.10000,0.20000,0.30000,0.25000,0.00411,2.22821,"[np.float64(0.15), np.float64(0.1), np.float64(0.2), np.float64(0.3), np.float64(0.25)]"
2022-08-28,-0.10000,0.10000,0.12000,0.08000,0.25000,0.30000,0.25000,0.00797,2.17967,"[np.float64(0.12), np.float64(0.08), np.float64(0.25), np.float64(0.3), np.float64(0.25)]"
2022-08-29,-0.25000,-0.15000,0.25000,0.15000,0.40000,0.45000,0.20000,0.03553,2.20647,"[np.float64(0.25), np.float64(0.15), np.float64(0.4), np.float64(0.45), np.float64(0.2)]"
2022-08-30,-0.05000,0.20000,0.15000,0.05000,0.25000,0.35000,0.20000,0.01892,2.12113,"[np.float64(0.15), np.float64(0.05), np.float64(0.25), np.float64(0.35), np.float64(0.2)]"
2022-08-31,-0.10000,-0.05000,0.15000,0.08000,0.20000,0.40000,0.17000,0.01327,2.12980,"[np.float64(0.15), np.float64(0.08), np.float64(0.2), np.float64(0.4), np.float64(0.17)]"
2022-09-01,-0.20000,-0.10000,0.18000,0.12000,0.28000,0.30000,0.12000,0.04230,2.21475,"[np.float64(0.18), np.float64(0.12), np.float64(0.28), np.float64(0.3), np.float64(0.12)]"
2022-09-02,-0.35000,-0.15000,0.25000,0.20000,0.40000,0.45000,0.30000,0.01392,2.26098,"[np.float64(0.25), np.float64(0.2), np.float64(0.4), np.float64(0.45), np.float64(0.3)]"
2022-09-03,-0.10000,0.25000,0.15000,0.05000,0.25000,0.35000,0.20000,0.02011,2.12113,"[np.float64(0.15), np.float64(0.05), np.float64(0.25), np.float64(0.35), np.float64(0.2)]"
2022-09-04,0.00000,0.10000,0.10000,0.00000,0.40000,0.60000,0.10000,0.06103,1.62581,"[np.float64(0.1), np.float64(0.0), np.float64(0.4), np.float64(0.6), np.float64(0.1)]"
2022-09-05,0.00000,0.00000,0.12000,0.08000,0.30000,0.35000,0.15000,0.03945,2.12031,"[np.float64(0.12), np.float64(0.08), np.float64(0.3), np.float64(0.35), np.float64(0.15)]"
2022-09-06,-0.12000,-0.12000,0.35000,0.25000,0.45000,0.40000,0.30000,0.05404,2.29213,"[np.float64(0.35), np.float64(0.25), np.float64(0.45), np.float64(0.4), np.float64(0.3)]"
2022-09-07,-0.05000,0.07000,0.18000,0.12000,0.32000,0.45000,0.25000,0.04254,2.18600,"[np.float64(0.18), np.float64(0.12), np.float64(0.32), np.float64(0.45), np.float64(0.25)]"
2022-09-08,-0.10000,-0.05000,0.20000,0.15000,0.25000,0.20000,0.20000,0.05970,2.30370,"[np.float64(0.2), np.float64(0.15), np.float64(0.25), np.float64(0.2), np.float64(0.2)]"
2022-09-09,-0.08000,0.02000,0.15000,0.10000,0.28000,0.22000,0.25000,0.01986,2.23753,"[np.float64(0.15), np.float64(0.1), np.float64(0.28), np.float64(0.22), np.float64(0.25)]"
2022-09-10,-0.25000,-0.17000,0.15000,0.05000,0.45000,0.40000,0.20000,0.05335,2.03249,"[np.float64(0.15), np.float64(0.05), np.float64(0.45), np.float64(0.4), np.float64(0.2)]"
2022-09-11,-0.30000,-0.05000,0.15000,0.05000,0.40000,0.45000,0.15000,0.00874,2.00000,"[np.float64(0.15), np.float64(0.05), np.float64(0.4), np.float64(0.45), np.float64(0.15)]"
2022-09-12,-0.20000,0.10000,0.20000,0.10000,0.30000,0.30000,0.10000,0.02770,2.17095,"[np.float64(0.2), np.float64(0.1), np.float64(0.3), np.float64(0.3), np.float64(0.1)]"
2022-09-13,-0.40000,-0.20000,0.18000,0.12000,0.25000,0.20000,0.25000,0.07744,2.27676,"[np.float64(0.18), np.float64(0.12), np.float64(0.25), np.float64(0.2), np.float64(0.25)]"
2022-09-14,-0.25000,0.15000,0.25000,0.15000,0.40000,0.40000,0.30000,0.01789,2.24441,"[np.float64(0.25), np.float64(0.15), np.float64(0.4), np.float64(0.4), np.float64(0.3)]"
2022-09-15,-0.15000,0.10000,0.15000,0.05000,0.30000,0.35000,0.25000,0.01390,2.11735,"[np.float64(0.15), np.float64(0.05), np.float64(0.3), np.float64(0.35), np.float64(0.25)]"
2022-09-16,-0.10000,0.05000,0.20000,0.20000,0.30000,0.20000,0.10000,0.12419,2.24644,"[np.float64(0.2), np.float64(0.2), np.float64(0.3), np.float64(0.2), np.float64(0.1)]"
2022-09-17,0.00000,0.10000,0.10000,0.15000,0.25000,0.20000,0.30000,0.12354,2.22821,"[np.float64(0.1), np.float64(0.15), np.float64(0.25), np.float64(0.2), np.float64(0.3)]"
2022-09-18,-0.06000,-0.06000,0.25000,0.10000,0.35000,0.20000,0.10000,0.15881,2.15887,"[np.float64(0.25), np.float64(0.1), np.float64(0.35), np.float64(0.2), np.float64(0.1)]"
2022-09-19,-0.05000,0.01000,0.15000,0.05000,0.25000,0.25000,0.30000,0.13397,2.14773,"[np.float64(0.15), np.float64(0.05), np.float64(0.25), np.float64(0.25), np.float64(0.3)]"
2022-09-20,-0.20000,-0.15000,0.20000,0.10000,0.30000,0.25000,0.15000,0.06403,2.22821,"[np.float64(0.2), np.float64(0.1), np.float64(0.3), np.float64(0.25), np.float64(0.15)]"
2022-09-21,-0.10000,0.10000,0.18000,0.12000,0.28000,0.20000,0.22000,0.01928,2.27155,"[np.float64(0.18), np.float64(0.12), np.float64(0.28), np.float64(0.2), np.float64(0.22)]"
2022-09-22,-0.23000,-0.13000,0.25000,0.22000,0.31000,0.28000,0.34000,0.01253,2.30526,"[np.float64(0.25), np.float64(0.22), np.float64(0.31), np.float64(0.28), np.float64(0.34)]"
2022-09-23,-0.15000,0.08000,0.18000,0.14000,0.25000,0.22000,0.21000,0.00628,2.29581,"[np.float64(0.18), np.float64(0.14), np.float64(0.25), np.float64(0.22), np.float64(0.21)]"
2022-09-24,-0.30000,-0.15000,0.10000,0.05000,0.20000,0.40000,0.05000,0.17758,1.87500,"[np.float64(0.1), np.float64(0.05), np.float64(0.2), np.float64(0.4), np.float64(0.05)]"
2022-09-25,0.00000,0.30000,0.15000,0.10000,0.25000,0.20000,0.30000,0.24981,2.22821,"[np.float64(0.15), np.float64(0.1), np.float64(0.25), np.float64(0.2), np.float64(0.3)]"
2022-09-26,-0.35000,-0.35000,0.20000,0.15000,0.40000,0.35000,0.20000,0.06565,2.22327,"[np.float64(0.2), np.float64(0.15), np.float64(0.4), np.float64(0.35), np.float64(0.2)]"
2022-09-27,-0.10000,0.25000,0.10000,0.05000,0.25000,0.40000,0.20000,0.05496,2.04145,"[np.float64(0.1), np.float64(0.05), np.float64(0.25), np.float64(0.4), np.float64(0.2)]"
2022-09-28,-0.50000,-0.40000,0.20000,0.10000,0.30000,0.25000,0.15000,0.07537,2.22821,"[np.float64(0.2), np.float64(0.1), np.float64(0.3), np.float64(0.25), np.float64(0.15)]"
2022-09-29,-0.20000,0.30000,0.15000,0.10000,0.35000,0.20000,0.20000,0.02151,2.20161,"[np.float64(0.15), np.float64(0.1), np.float64(0.35), np.float64(0.2), np.float64(0.2)]"
2022-09-30,-0.15000,0.05000,0.25000,0.20000,0.40000,0.30000,0.30000,0.01542,2.28456,"[np.float64(0.25), np.float64(0.2), np.float64(0.4), np.float64(0.3), np.float64(0.3)]"
2022-10-01,-0.25000,-0.10000,0.05000,0.00000,0.30000,0.45000,0.20000,0.14939,1.71997,"[np.float64(0.05), np.float64(0.0), np.float64(0.3), np.float64(0.45), np.float64(0.2)]"
2022-10-02,-0.10000,0.15000,0.15000,0.05000,0.30000,0.30000,0.20000,0.04882,2.13321,"[np.float64(0.15), np.float64(0.05), np.float64(0.3), np.float64(0.3), np.float64(0.2)]"
2022-10-03,-0.15000,-0.05000,0.10000,0.08000,0.35000,0.25000,0.22000,0.01774,2.13438,"[np.float64(0.1), np.float64(0.08), np.float64(0.35), np.float64(0.25), np.float64(0.22)]"
2022-10-04,-0.12000,0.03000,0.18000,0.07000,0.33000,0.27000,0.15000,0.02469,2.16225,"[np.float64(0.18), np.float64(0.07), np.float64(0.33), np.float64(0.27), np.float64(0.15)]"
2022-10-05,-0.08000,0.04000,0.15000,0.05000,0.38000,0.32000,0.10000,0.01390,2.01532,"[np.float64(0.15), np.float64(0.05), np.float64(0.38), np.float64(0.32), np.float64(0.1)]"
2022-10-06,-0.10000,-0.02000,0.16000,0.08000,0.28000,0.26000,0.22000,0.05141,2.21461,"[np.float64(0.16), np.float64(0.08), np.float64(0.28), np.float64(0.26), np.float64(0.22)]"
2022-10-07,-0.12000,-0.02000,0.18000,0.06000,0.30000,0.25000,0.21000,0.00296,2.18275,"[np.float64(0.18), np.float64(0.06), np.float64(0.3), np.float64(0.25), np.float64(0.21)]"
2022-10-08,-0.15000,-0.03000,0.10000,0.05000,0.35000,0.25000,0.25000,0.02000,2.07839,"[np.float64(0.1), np.float64(0.05), np.float64(0.35), np.float64(0.25), np.float64(0.25)]"
2022-10-09,-0.20000,-0.05000,0.15000,0.05000,0.30000,0.30000,0.20000,0.01937,2.13321,"[np.float64(0.15), np.float64(0.05), np.float64(0.3), np.float64(0.3), np.float64(0.2)]"
2022-10-10,-0.30000,-0.10000,0.20000,0.10000,0.25000,0.25000,0.20000,0.01965,2.26096,"[np.float64(0.2), np.float64(0.1), np.float64(0.25), np.float64(0.25), np.float64(0.2)]"
2022-10-11,-0.10000,0.20000,0.15000,0.10000,0.20000,0.25000,0.30000,0.03384,2.22821,"[np.float64(0.15), np.float64(0.1), np.float64(0.2), np.float64(0.25), np.float64(0.3)]"
2022-10-12,-0.15000,-0.05000,0.20000,0.15000,0.30000,0.40000,0.25000,0.03606,2.24374,"[np.float64(0.2), np.float64(0.15), np.float64(0.3), np.float64(0.4), np.float64(0.25)]"
2022-10-13,-0.05000,0.10000,0.15000,0.05000,0.25000,0.40000,0.35000,0.03354,2.08430,"[np.float64(0.15), np.float64(0.05), np.float64(0.25), np.float64(0.4), np.float64(0.35)]"
2022-10-14,-0.20000,-0.15000,0.18000,0.12000,0.20000,0.30000,0.20000,0.03610,2.26224,"[np.float64(0.18), np.float64(0.12), np.float64(0.2), np.float64(0.3), np.float64(0.2)]"
2022-10-15,-0.10000,0.10000,0.10000,0.15000,0.20000,0.25000,0.30000,0.04465,2.22821,"[np.float64(0.1), np.float64(0.15), np.float64(0.2), np.float64(0.25), np.float64(0.3)]"
2022-10-16,-0.25000,-0.15000,0.10000,0.00000,0.30000,0.35000,0.20000,0.10504,1.87102,"[np.float64(0.1), np.float64(0.0), np.float64(0.3), np.float64(0.35), np.float64(0.2)]"
2022-10-17,-0.15000,0.10000,0.15000,0.05000,0.15000,0.30000,0.35000,0.10047,2.08838,"[np.float64(0.15), np.float64(0.05), np.float64(0.15), np.float64(0.3), np.float64(0.35)]"
2022-10-18,-0.10000,0.05000,0.15000,0.05000,0.20000,0.40000,0.20000,0.06662,2.08418,"[np.float64(0.15), np.float64(0.05), np.float64(0.2), np.float64(0.4), np.float64(0.2)]"
2022-10-19,-0.20000,-0.10000,0.18000,0.08000,0.25000,0.22000,0.27000,0.08184,2.22741,"[np.float64(0.18), np.float64(0.08), np.float64(0.25), np.float64(0.22), np.float64(0.27)]"
2022-10-20,-0.15000,0.05000,0.25000,0.15000,0.30000,0.15000,0.15000,0.07138,2.25272,"[np.float64(0.25), np.float64(0.15), np.float64(0.3), np.float64(0.15), np.float64(0.15)]"
2022-10-21,-0.10000,0.05000,0.20000,0.10000,0.25000,0.25000,0.20000,0.04591,2.26096,"[np.float64(0.2), np.float64(0.1), np.float64(0.25), np.float64(0.25), np.float64(0.2)]"
2022-10-22,-0.20000,-0.10000,0.16667,0.08333,0.25000,0.25000,0.25000,0.00876,2.22957,"[np.float64(0.16666666666666666), np.float64(0.08333333333333333), np.float64(0.25), np.float64(0.25), np.float64(0.25)]"
2022-10-23,0.05000,0.25000,0.15000,0.10000,0.20000,0.25000,0.30000,0.01240,2.22821,"[np.float64(0.15), np.float64(0.1), np.float64(0.2), np.float64(0.25), np.float64(0.3)]"
2022-10-24,-0.03333,-0.08333,0.23333,0.06667,0.26667,0.15000,0.28333,0.04962,2.18490,"[np.float64(0.23333333333333334), np.float64(0.06666666666666667), np.float64(0.26666666666666666), np.float64(0.15), np.float64(0.2833333333333333)]"
2022-10-25,-0.05000,-0.01667,0.15000,0.10000,0.25000,0.30000,0.20000,0.08239,2.22821,"[np.float64(0.15), np.float64(0.1), np.float64(0.25), np.float64(0.3), np.float64(0.2)]"
2022-10-26,0.02000,0.07000,0.20000,0.12000,0.18000,0.25000,0.25000,0.02886,2.27676,"[np.float64(0.2), np.float64(0.12), np.float64(0.18), np.float64(0.25), np.float64(0.25)]"
2022-10-27,0.01000,-0.01000,0.18000,0.15000,0.22000,0.28000,0.17000,0.02414,2.28523,"[np.float64(0.18), np.float64(0.15), np.float64(0.22), np.float64(0.28), np.float64(0.17)]"
2022-10-28,-0.03000,-0.04000,0.23000,0.21000,0.25000,0.18000,0.19000,0.03892,2.31145,"[np.float64(0.23), np.float64(0.21), np.float64(0.25), np.float64(0.18), np.float64(0.19)]"
2022-10-29,0.05000,0.08000,0.15000,0.10000,0.30000,0.10000,0.05000,0.09942,2.07416,"[np.float64(0.15), np.float64(0.1), np.float64(0.3), np.float64(0.1), np.float64(0.05)]"
2022-10-30,0.02000,-0.03000,0.18000,0.09000,0.27000,0.16000,0.13000,0.03842,2.22955,"[np.float64(0.18), np.float64(0.09), np.float64(0.27), np.float64(0.16), np.float64(0.13)]"
2022-10-31,0.01000,-0.01000,0.18000,0.12000,0.25000,0.20000,0.15000,0.00890,2.27834,"[np.float64(0.18), np.float64(0.12), np.float64(0.25), np.float64(0.2), np.float64(0.15)]"
2022-11-01,0.01000,0.00000,0.23000,0.11000,0.28000,0.21000,0.17000,0.00371,2.25958,"[np.float64(0.23), np.float64(0.11), np.float64(0.28), np.float64(0.21), np.float64(0.17)]"
2022-11-02,0.05000,0.04000,0.18000,0.05000,0.18000,0.19000,0.15000,0.01430,2.21494,"[np.float64(0.18), np.float64(0.05), np.float64(0.18), np.float64(0.19), np.float64(0.15)]"
2022-11-03,-0.10000,-0.15000,0.20000,0.10000,0.25000,0.25000,0.20000,0.00623,2.26096,"[np.float64(0.2), np.float64(0.1), np.float64(0.25), np.float64(0.25), np.float64(0.2)]"
2022-11-04,0.02000,0.12000,0.15000,0.10000,0.28000,0.25000,0.22000,0.00858,2.23753,"[np.float64(0.15), np.float64(0.1), np.float64(0.28), np.float64(0.25), np.float64(0.22)]"
2022-11-05,-0.08000,-0.10000,0.25000,0.15000,0.35000,0.25000,0.10000,0.05701,2.20372,"[np.float64(0.25), np.float64(0.15), np.float64(0.35), np.float64(0.25), np.float64(0.1)]"
2022-11-06,-0.10000,-0.02000,0.15000,0.15000,0.20000,0.25000,0.25000,0.10305,2.28548,"[np.float64(0.15), np.float64(0.15), np.float64(0.2), np.float64(0.25), np.float64(0.25)]"
2022-11-07,-0.15000,-0.05000,0.20000,0.10000,0.20000,0.25000,0.25000,0.01170,2.26096,"[np.float64(0.2), np.float64(0.1), np.float64(0.2), np.float64(0.25), np.float64(0.25)]"
2022-11-08,-0.12000,0.03000,0.18000,0.12000,0.20000,0.25000,0.25000,0.00185,2.27676,"[np.float64(0.18), np.float64(0.12), np.float64(0.2), np.float64(0.25), np.float64(0.25)]"
2022-11-09,-0.23000,-0.11000,0.35000,0.15000,0.30000,0.20000,0.40000,0.04129,2.23892,"[np.float64(0.35), np.float64(0.15), np.float64(0.3), np.float64(0.2), np.float64(0.4)]"
2022-11-10,-0.08000,0.15000,0.20000,0.15000,0.25000,0.20000,0.30000,0.01668,2.28333,"[np.float64(0.2), np.float64(0.15), np.float64(0.25), np.float64(0.2), np.float64(0.3)]"
2022-11-11,-0.15000,-0.07000,0.20000,0.18000,0.25000,0.20000,0.17000,0.03276,2.30867,"[np.float64(0.2), np.float64(0.18), np.float64(0.25), np.float64(0.2), np.float64(0.17)]"
2022-11-12,-0.10000,0.05000,0.15000,0.10000,0.25000,0.30000,0.20000,0.04501,2.22821,"[np.float64(0.15), np.float64(0.1), np.float64(0.25), np.float64(0.3), np.float64(0.2)]"
2022-11-13,-0.30000,-0.20000,0.10000,0.05000,0.50000,0.20000,0.15000,0.13097,1.92322,"[np.float64(0.1), np.float64(0.05), np.float64(0.5), np.float64(0.2), np.float64(0.15)]"
2022-11-14,-0.15000,0.15000,0.15000,0.05000,0.35000,0.25000,0.20000,0.04401,2.12113,"[np.float64(0.15), np.float64(0.05), np.float64(0.35), np.float64(0.25), np.float64(0.2)]"
2022-11-15,-0.20000,-0.05000,0.20000,0.15000,0.25000,0.20000,0.20000,0.05029,2.30370,"[np.float64(0.2), np.float64(0.15), np.float64(0.25), np.float64(0.2), np.float64(0.2)]"
2022-11-16,-0.05000,0.15000,0.12000,0.10000,0.20000,0.25000,0.33000,0.06759,2.19147,"[np.float64(0.12), np.float64(0.1), np.float64(0.2), np.float64(0.25), np.float64(0.33)]"
2022-11-17,-0.15000,-0.10000,0.25000,0.15000,0.30000,0.15000,0.30000,0.07247,2.25665,"[np.float64(0.25), np.float64(0.15), np.float64(0.3), np.float64(0.15), np.float64(0.3)]"
